Legacy_Name,glyph_name,ps_name,USV,Dir,DesignerOrder,fonts,base,Glyphsbase,above,below,center,ring,through,aboveLeft,MirrorGlyph,UnicodeVer,old name / comment,bcp47tags,OTLang,Feat,MarkGroup
,radiAllaahuAnh-ar.smpl,uniFD41.smpl,,ON,2278,S,,,,,,,,,,14.0,,,,cv81=1,
,radiAllaahuAnhaa-ar,uniFD42, FD42,ON,2279,SL,,,,,,,,,,14.0,E008,,,,
,radiAllaahuAnhaa-ar.smpl,uniFD42.smpl,,ON,2280,S,,,,,,,,,,14.0,,,,cv81=1,
,radiAllaahuAnhum-ar,uniFD43, FD43,ON,2281,SL,,,,,,,,,,14.0,E009,,,,
,radiAllaahuAnhum-ar.smpl,uniFD43.smpl,,ON,2282,S,,,,,,,,,,14.0,,,,cv81=1,
,radiAllaahuAnhumaa-ar,uniFD44, FD44,ON,2283,SL,,,,,,,,,,14.0,E00A,,,,
,radiAllaahuAnhumaa-ar.smpl,uniFD44.smpl,,ON,2284,S,,,,,,,,,,14.0,,,,cv81=1,
,radiAllaahuAnhunna-ar,uniFD45, FD45,ON,2285,SL,,,,,,,,,,14.0,E00B,,,,
,radiAllaahuAnhunna-ar.smpl,uniFD45.smpl,,ON,2286,S,,,,,,,,,,14.0,,,,cv81=1,
,radiAllaahuTaaalaaAnhaa-ar,uniFDCA,FDCA,ON,2287,-,,,,,,,,,,17.0,,,,,
,radiAllaahuTaaalaaAnh-ar,uniFDC9,FDC9,ON,2288,-,,,,,,,,,,17.0,,,,,
,radiAllahuTaaalaaAnhum-ar,uniFBCB,FBCB,ON,2289,-,,,,,,,,,,17.0,,,,,
,radiAllaahuTaaalaaAnhumaa-ar,uniFDCB,FDCB,ON,2290,-,,,,,,,,,,17.0,,,,,
,sallallaahuAlayhiWaAalih-ar,uniFD46,FD46,ON,2291,SL,,,,,,,,,,14.0,E00C,,,,
,sallallaahuAlayhiWaAalih-ar.smpl,uniFD46.smpl,,ON,2292,S,,,,,,,,,,14.0,,,,cv81=1,
,alayhimaaAsSalaam-ar,uniFD49,FD49,ON,2293,SL,,,,,,,,,,14.0,E00D,,,,
,alayhimaaAsSalaam-ar.smpl,uniFD49.smpl,,ON,2294,S,,,,,,,,,,14.0,,,,cv81=1,
,alayhimaaAsSalaatuWasSalaam-ar,u10ED3,10ED3,ON,2295,-,,,,,,,,,,17.0,,,,,
,alayhimAsSalaatuWasSalaam-ar,u10ED2,10ED2,ON,2296,-,,,,,,,,,,17.0,,,,,
,alayhiAsSalaatuWaSalaam-ar,uniFD4A,FD4A,ON,2297,SL,,,,,,,,,,14.0,E00E,,,,
,alayhiAsSalaatuWaSalaam-ar.smpl,uniFD4A.smpl,,ON,2298,S,,,,,,,,,,14.0,,,,cv81=1,
,quddisaSirrah-ar,uniFD4B,FD4B,ON,2299,SL,,,,,,,,,,14.0,E00F,,,,
,quddisaSirrah-ar.smpl,uniFD4B.smpl,,ON,2300,S,,,,,,,,,,14.0,,,,cv81=1,
,quddisaSirrahumaa-ar,u10ED6,10ED6,ON,2301,-,,,,,,,,,,17.0,,,,,
,quddisaSirrahum-ar,u10ED5,10ED5,ON,2302,-,,,,,,,,,,17.0,,,,,
,quddisatAsraaruhum-ar,u10ED7,10ED7,ON,2303,-,,,,,,,,,,17.0,,,,,
,qaddasaAllaahuSirrah-ar,u10ED4,10ED4,ON,2304,-,,,,,,,,,,17.0,,,,,
,sallallahuAlayhiWaAaliheeWaSallam-ar,uniFD4C,FD4C,ON,2305,SL,,,,,,,,,,14.0,E010,,,,
,sallallahuAlayhiWaAaliheeWaSallam-ar.smpl,uniFD4C.smpl,,ON,2306,S,,,,,,,,,,14.0,,,,cv81=1,
,sallallaahuTaaalaaAlayhiWaSallam-ar,uniFBD0,FBD0,ON,2307,-,,,,,,,,,,17.0,,,,,
,sallallahuAlayhiWaAlaaAaliheeWaSallam-ar,uniFDCC,FDCC,ON,2308,-,,,,,,,,,,17.0,,,,,
,subhaanahuWaTaaalaa-ar,uniFDFE,FDFE,ON,2309,SHL,,,,,,,,,,14.0,E011,,,,
,subhaanahuWaTaaalaa-ar.smpl,uniFDFE.smpl,,ON,2310,S,,,,,,,,,,14.0,,,,cv81=1,
,azzaWaJall-ar,uniFDFF,FDFF,ON,2311,SHL,,,,,,,,,,14.0,E012,,,,
,azzaWaJall-ar.smpl,uniFDFF.smpl,,ON,2312,S,,,,,,,,,,14.0,,,,cv81=1,
,tabaarakaWaTaaalaa-ar,uniFD4E,FD4E,ON,2313,SL,,,,,,,,,,14.0,E013,,,,
,tabaarakaWaTaaalaa-ar.smpl,uniFD4E.smpl,,ON,2314,S,,,,,,,,,,14.0,,,,cv81=1,
absTurnedDammaBelow,dammaturnedbelow-ar,uni08E3,08E3,NSM,2315,SHL,,,,,,,,,,8.0,,,,,2B
absCurlyFatha,fathaCurly-ar,uni08E4,08E4,NSM,2316,SHL,,,,,,,,,,6.1,,,,,3A
absCurlyDamma,dammaCurly-ar,uni08E5,08E5,NSM,2317,SHL,,,,,,,,,,6.1,,,,,3A
absCurlyKasra,kasraCurly-ar,uni08E6,08E6,NSM,2318,SHL,,,,,,,,,,6.1,,,,,2B
absCurlyFathatan,fathatanCurly-ar,uni08E7,08E7,NSM,2319,SHL,,,,,,,,,,6.1,,,,,3A
absCurlyDammatan,dammatanCurly-ar,uni08E8,08E8,NSM,2320,SHL,,,,,,,,,,6.1,,,,,3A
absCurlyKasratan,kasratanCurly-ar,uni08E9,08E9,NSM,2321,SHL,,,,,,,,,,6.1,,,,,2B
absTone1DotAbove,toneonedotabove-ar,uni08EA,08EA,NSM,2322,SHL,,,,,,,,,,6.1,,,,,5A
absTone2DotsAbove,tonetwodotsabove-ar,uni08EB,08EB,NSM,2323,SHL,,,,,,,,,,6.1,,,,,5A
absToneLoopAbove,toneloopabove-ar,uni08EC,08EC,NSM,2324,SHL,,,,,,,,,,6.1,,,,,5A
absTone1DotBelow,toneonedotbelow-ar,uni08ED,08ED,NSM,2325,SHL,,,,,,,,,,6.1,,,,,3B
absTone2DotsBelow,tonetwodotsbelow-ar,uni08EE,08EE,NSM,2326,SHL,,,,,,,,,,6.1,,,,,3B
absToneLoopBelow,toneloopbelow-ar,uni08EF,08EF,NSM,2327,SHL,,,,,,,,,,6.1,,,,,3B
absOpenFathatan,openfathatan-ar,uni08F0,08F0,NSM,2328,SHL,,,,,,,,,,6.1,absFathatanSeq,,,,3A
absOpenDammatan,opendammatan-ar,uni08F1,08F1,NSM,2329,SHL,,,,,,,,,,6.1,absDammatanSeq,,,,3A
absOpenKasratan,openkasratan-ar,uni08F2,08F2,NSM,2330,SHL,,,,,,,,,,6.1,absKasratanSeq,,,,2B
absSmallHighWaw,highwaw-ar,uni08F3,08F3,NSM,2331,SHL,,,,,,,,,,6.1,,,,,5A
absFathaRing,fathaRing-ar,uni08F4,08F4,NSM,2332,SHLMR,,,,,,,,,,6.1,,,,,3A
absFathaDotAbove,fathaDotabove-ar,uni08F5,08F5,NSM,2333,SHLMR,,,,,,,,,,6.1,,,,,3A
absKasraDotBelow,kasraDotbelow-ar,uni08F6,08F6,NSM,2334,SHLMR,,,,,,,,,,6.1,,,,,2B
absLeftArrowheadAbove,leftarrowheadabove-ar,uni08F7,08F7,NSM,2335,SHLMR,,,,,,,,,,6.1,,,,,3A
absRightArrowheadAbove,rightarrowheadabove-ar,uni08F8,08F8,NSM,2336,SHLMR,,,,,,,,,,6.1,,,,,3A
absLeftArrowheadBelow,leftarrowheadbelow-ar,uni08F9,08F9,NSM,2337,SHLMR,,,,,,,,,,6.1,,,,,2B
absRightArrowheadBelow,rightarrowheadbelow-ar,uni08FA,08FA,NSM,2338,SHLMR,,,,,,,,,,6.1,,,,,2B
absDoubleRightArrowheadAbove,doublerightarrowheadabove-ar,uni08FB,08FB,NSM,2339,SHLMR,,,,,,,,,,6.1,,,,,3A
absDoubleRightArrowheadAboveDot,doublerightarrowheadDotabove-ar,uni08FC,08FC,NSM,2340,SHLMR,,,,,,,,,,6.1,,,,,3A
absRightArrowheadAboveDot,rightarrowheadDotabove-ar,uni08FD,08FD,NSM,2341,SHLMR,,,,,,,,,,6.1,,,,,3A
absDammaDot,dammaDot-ar,uni08FE,08FE,NSM,2342,SHL,,,,,,,,,,6.1,,,,,3A
absShortVowelMark,marksidewaysnoonghunna-ar,uni08FF,08FF,NSM,2343,SHL,,,,,,,,,,7.0,absSukun.leftOpen,,,# cv92=1,3A
absDammaMeem,damma_meem-ar,uni064F06E2,064F_06E2,NSM,2344,SHL,,,,,,,,,,,,,,,3A
,damma_meem-ar.filled,uni064F06E2.filled,,NSM,2345,SHL,,,,,,,,,,,,,,cv70=1,3A
,damma_meem-ar.short,uni064F06E2.short,,NSM,2346,SHL,,,,,,,,,,,,wo,WLF,cv70=2,3A
absFathaMeem,fatha_meem-ar,uni064E06E2,064E_06E2,NSM,2347,SHL,,,,,,,,,,,,,,,3A
absKasraMeem,kasra_meem-ar,uni065006ED,0650_06ED,NSM,2348,SHL,,,,,,,,,,,,,,,2B
absHamzaFatha,hamza_fatha-ar,uni0654064E,0654_064E,NSM,2349,SHL,,,,,,,,,,,,,,,3A
absHamzaDamma,hamza_damma-ar,uni0654064F,0654_064F,NSM,2350,SHLMR,,,,,,,,,,,,,,,3A
absHamzaDamma.filled,hamza_damma-ar.filled,uni0654064F.filled,,NSM,2351,SHL,,,,,,,,,,,,,,cv70=1,3A
absHamzaDamma.short,hamza_damma-ar.short,uni0654064F.short,,NSM,2352,SHL,,,,,,,,,,,,wo,WLF,cv70=2,3A
absShaddaAlef,shadda_alef-ar,uni06510670,0651_0670,NSM,2353,SHLMR,,,,,,,,,,,,,,,3A
absShaddaFathatan,shadda_fathatan-ar,uni0651064B,0651_064B,NSM,2354,SHLMR,,,,,,,,,,,,,,,3A
absShaddaDammatan,shadda_dammatan-ar,uni0651064C,0651_064C,NSM,2355,SHLMR,,,,,,,,,,,,,,,3A
absShaddaDammatan.sixNine,shadda_dammatan-ar.sixNine,uni0651064C.sixNine,,NSM,2356,SHL,,,,,,,,,,,not obviously desired for Sindhi,rhg,,cv72=1,3A
absShaddaKasratan,shadda_kasratan-ar,uni0651064D,0651_064D,NSM,2357,SHL,,,,,,,,,,,,"sd,ur,ku","SND,URD,KUR",cv62=2,3A
absShaddaFatha,shadda_fatha-ar,uni0651064E,0651_064E,NSM,2358,SHLMR,,,,,,,,,,,,,,,3A
absShaddaDamma,shadda_damma-ar,uni0651064F,0651_064F,NSM,2359,SHLMR,,,,,,,,,,,,,,,3A
absShaddaDamma.filled,shadda_damma-ar.filled,uni0651064F.filled,,NSM,2360,SHL,,,,,,,,,,,,,,cv70=1,3A
absShaddaDamma.short,shadda_damma-ar.short,uni0651064F.short,,NSM,2361,SHL,,,,,,,,,,,,wo,WLF,cv70=2,3A
absShaddaKasra,shadda_kasra-ar,uni06510650,0651_0650,NSM,2362,SHL,,,,,,,,,,,,"sd,ur,ku","SND,URD,KUR",cv62=2,3A
enQuad,enquad,uni2000,2000,,2363,*,,,,,,,,,,,,,,,
emQuad,emquad,uni2001,2001,,2364,*,,,,,,,,,,,,,,,
enSpace,enspace,uni2002,2002,,2365,*,,,,,,,,,,,,,,,
emSpace,emspace,uni2003,2003,,2366,*,,,,,,,,,,,,,,,
threePerEmSpace,threeperemspace,uni2004,2004,,2367,*,,,,,,,,,,,,,,,
fourPerEmSpace,fourperemspace,uni2005,2005,,2368,*,,,,,,,,,,,,,,,
sixPerEmSpace,sixperemspace,uni2006,2006,,2369,*,,,,,,,,,,,,,,,
figureSpace,figurespace,uni2007,2007,,2370,*,,,,,,,,,,,,,,,
,figurespace.tnum,uni2007.tnum,,,2371,L,,,,,,,,,,,,,,tnum,
punctuationSpace,punctuationspace,uni2008,2008,,2372,*,,,,,,,,,,,,,,,
thinSpace,thinspace,uni2009,2009,,2373,*,,,,,,,,,,,,,,,
hairSpace,hairspace,uni200A,200A,,2374,*,,,,,,,,,,,,,,,
zerospace,zerowidthspace,uni200B,200B,,2375,*,,,,,,,,,,,,,,,
zeronojoin,zerowidthnonjoiner,uni200C,200C,,2376,*,,,,,,,,,,,,,,# invs,
zerojoin,zerowidthjoiner,uni200D,200D,,2377,*,,,,,,,,,,,,,,# invs,
zeroWidthNoBreakSpace,zeroWidthNoBreakSpace,uniFEFF,FEFF,,2378,*,,,,,,,,,,,,,,,
leftToRightMark,lefttorightmark,uni200E,200E,,2379,*,,,,,,,,,,,,,,# invs,
rightToLeftMark,righttoleftmark,uni200F,200F,,2380,*,,,,,,,,,,,,,,# invs,
noBreakHyphen,nonbreakinghyphen,uni2011,2011,,2381,*,,,,,,,,,,,,,,,
figureDash,figuredash,figuredash,2012,,2382,*,,,,,,,,,,JIRA ABS-3,,,,,
endash,endash,endash,2013,,2383,*,,,,,,,,,,,,,,,
emdash,emdash,emdash,2014,,2384,*,,,,,,,,,,,,,,,
horizontalBar,horizontalbar,uni2015,2015,,2385,*,,,,,,,,,,JIRA ABS-3,,,,,
quoteleft,quoteleft,quoteleft,2018,,2386,*,,,,,,,,,,,,,,,
quoteleft.arab,quoteleft.latn,quoteleft.latn,,,2387,L,,,,,,,,,,,,,,,
quoteright,quoteright,quoteright,2019,,2388,*,,,,,,,,,,,,,,,
quoteright.arab,quoteright.latn,quoteright.latn,,,2389,L,,,,,,,,,,,,,,,
,quotereversed,quotereversed,201B,,2390,SHL,,,,,,,,,,,,,,,
,quotereversed.latn,quotereversed.latn,,,2391,L,,,,,,,,,,,,,,,
quotesinglbase,quotesinglbase,quotesinglbase,201A,,2392,*,,,,,,,,,,,,,,,
,quotesinglbase.latn,quotesinglbase.latn,,,2393,L,,,,,,,,,,,,,,,
quotedblleft,quotedblleft,quotedblleft,201C,,2394,*,,,,,,,,,,,,,,,
quotedblleft.arab,quotedblleft.latn,quotedblleft.latn,,,2395,L,,,,,,,,,,,,,,,
,quotedblrightreversed,quotedblrightreversed,201F,,2396,SHL,,,,,,,,,,,,,,,
,quotedblrightreversed.latn,quotedblrightreversed.latn,,,2397,L,,,,,,,,,,,,,,,
quotedblright,quotedblright,quotedblright,201D,,2398,*,,,,,,,,,,,,,,,
quotedblright.arab,quotedblright.latn,quotedblright.latn,,,2399,L,,,,,,,,,,,,,,,
quotedblbase,quotedblbase,quotedblbase,201E,,2400,*,,,,,,,,,,,,,,,
,quotedblbase.latn,quotedblbase.latn,,,2401,L,,,,,,,,,,,,,,,
dagger,dagger,dagger,2020,,2402,*,,,,,,,,,,,,,,,
daggerdbl,daggerdbl,daggerdbl,2021,,2403,*,,,,,,,,,,,,,,,
bullet,bullet,bullet,2022,,2404,*,,,,,,,,,,,,,,,
ellipsis,ellipsis,ellipsis,2026,,2405,*,,,,,,,,,,,,,,,
hyphenationPoint,hyphenationpoint,uni2027,2027,,2406,*,,,,,,,,,,JIRA ABS-3,,,,,
lineSeparator,lineseparator,uni2028,2028,,2407,*,,,,,,,,,,,,,,,
paragraphSeparator,paragraphseparator,uni2029,2029,,2408,*,,,,,,,,,,,,,,,
leftToRightEmbedding,lefttorightembedding,uni202A,202A,,2409,*,,,,,,,,,,,,,,# invs,
rightToLeftEmbedding,righttoleftembedding,uni202B,202B,,2410,*,,,,,,,,,,,,,,# invs,
popDirectionalFormatting,popdirectionalformatting,uni202C,202C,,2411,*,,,,,,,,,,,,,,# invs,
leftToRightOverride,lefttorightoverride,uni202D,202D,,2412,*,,,,,,,,,,,,,,# invs,
rightToLeftOverride,righttoleftoverride,uni202E,202E,,2413,*,,,,,,,,,,,,,,# invs,
narrowNoBreakSpace,narrownbspace,uni202F,202F,,2414,*,,,,,,,,,,JIRA ABS-3,,,,,
perthousand,perthousand,perthousand,2030,,2415,*,,,,,,,,,,,,,,,
guilsinglleft,guilsinglleft,guilsinglleft,2039,,2416,*,,,,,,,,,guilsinglright,,,,,,
,guilsinglleft.latn,guilsinglleft.latn,,,2417,SHL,,,,,,,,,,,,,,,
guilsinglright,guilsinglright,guilsinglright,203A,,2418,*,,,,,,,,,guilsinglleft,,,,,,
,guilsinglright.latn,guilsinglright.latn,,,2419,SHL,,,,,,,,,,,,,,,
,fraction,fraction,2044,,2420,*,,,,,,,,,,,,,,,
wordJoiner,wordjoiner,uni2060,2060,,2421,*,,,,,,,,,,,,,,,
leftToRightIsolate,lefttorightisolate,uni2066,2066,,2422,*,,,,,,,,,,6.3,,,,# invs,
rightToLeftIsolate,righttoleftisolate,uni2067,2067,,2423,*,,,,,,,,,,6.3,,,,# invs,
firstStrongIsolate,firststrongisolate,uni2068,2068,,2424,*,,,,,,,,,,6.3,,,,# invs,
popDirectionalIsolate,popdirectionalisolate,uni2069,2069,,2425,*,,,,,,,,,,6.3,,,,# invs,
inhibitArabicFormShaping,inhibitformshaping-ar,uni206C,206C,,2426,*,,,,,,,,,,,,,,,
activateArabicFormShaping,activateformshaping-ar,uni206D,206D,,2427,*,,,,,,,,,,,,,,,
Euro,euro,Euro,20AC,,2428,*,,,,,,,,,,,,,,,
,naira,uni20A6,20A6,,2429,MR,,,,,,,,,,,,,,,
trademark,trademark,trademark,2122,,2430,*,,,,,,,,,,,,,,,
,Ohm,Omega,2126,,2431,*,,,,,,,,,,,,,,,
,partialdiff,partialdiff,2202,,2432,*,,,,,,,,,partialdiff.rtl,,,,,,
,partialdiff.rtl,partialdiff.rtl,,,2433,*,,,,,,,,,partialdiff,,,,,,
,Delta,Delta,2206,,2434,*,,,,,,,,,,,,,,,
,product,product,220F,,2435,*,,,,,,,,,,,,,,,
,summation,summation,2211,,2436,*,,,,,,,,,summation.rtl,,,,,,
,summation.rtl,summation.rtl,,,2437,*,,,,,,,,,summation,,,,,,
minus,minus,minus,2212,,2438,*,,,,,,,,,,,,,,,
,divisionslash,uni2215,2215,,2439,*,,,,,,,,,,,,,,,
,reverseSolidusOperator,uni29F5,29F5,,2440,*,,,,,,,,,,,,,,,
bulletOperator,bulletoperator,uni2219,2219,,2441,*,,,,,,,,,,,,,,,
radical,radical,radical,221A,ON,2442,*,,,,,,,,,radical.rtl,,,,,,
radical.rtl,radical.rtl,radical.rtl,,ON,2443,*,,,,,,,,,radical,,,,,,
,infinity,infinity,221E,,2444,*,,,,,,,,,,,,,,,
,integral,integral,222B,,2445,*,,,,,,,,,integral.rtl,,,,,,
,integral.rtl,integral.rtl,,,2446,*,,,,,,,,,integral,,,,,,
,approxequal,approxequal,2248,,2447,*,,,,,,,,,approxequal.rtl,,,,,,
,approxequal.rtl,approxequal.rtl,,,2448,*,,,,,,,,,approxequal,,,,,,
,notequal,notequal,2260,,2449,*,,,,,,,,,notequal.rtl,,,,,,
,notequal.rtl,notequal.rtl,,,2450,*,,,,,,,,,notequal,,,,,,
,lessequal,lessequal,2264,,2451,*,,,,,,,,,,,,,,,
,greaterequal,greaterequal,2265,,2452,*,,,,,,,,,,,,,,,
,blank,uni2423,2423,,2453,*,,,,,,,,,,,,,,,
,lozenge,lozenge,25CA,,2454,*,,,,,,,,,,,,,,,
circledash,dottedCircle,uni25CC,25CC,,2455,*,,,,,,,,,,,,,,,
FontBslnSideBrngMrkrLft,FontBslnSideBrngMrkrLft,uniF130,F130,,2456,*,,,,,,,,,,,,,,,
FontBslnSideBrngMrkrRt,FontBslnSideBrngMrkrRt,uniF131,F131,,2457,*,,,,,,,,,,,,,,,
,fi,fi,FB01,,2458,*,,,,,,,,,,,,,,,
,fl,fl,FB02,,2459,*,,,,,,,,,,,,,,,
,VS1,uniFE00,FE00,,2460,*,,,,,,,,,,,,,,# invs,
,VS2,uniFE01,FE01,,2461,*,,,,,,,,,,,,,,# invs,
,VS3,uniFE02,FE02,,2462,*,,,,,,,,,,,,,,# invs,
,VS4,uniFE03,FE03,,2463,*,,,,,,,,,,,,,,# invs,
,VS5,uniFE04,FE04,,2464,*,,,,,,,,,,,,,,# invs,
,VS6,uniFE05,FE05,,2465,*,,,,,,,,,,,,,,# invs,
,VS7,uniFE06,FE06,,2466,*,,,,,,,,,,,,,,# invs,
,VS8,uniFE07,FE07,,2467,*,,,,,,,,,,,,,,# invs,
,VS9,uniFE08,FE08,,2468,*,,,,,,,,,,,,,,# invs,
,VS10,uniFE09,FE09,,2469,*,,,,,,,,,,,,,,# invs,
,VS11,uniFE0A,FE0A,,2470,*,,,,,,,,,,,,,,# invs,
,VS12,uniFE0B,FE0B,,2471,*,,,,,,,,,,,,,,# invs,
,VS13,uniFE0C,FE0C,,2472,*,,,,,,,,,,,,,,# invs,
,VS14,uniFE0D,FE0D,,2473,*,,,,,,,,,,,,,,# invs,
,VS15,uniFE0E,FE0E,,2474,*,,,,,,,,,,,,,,# invs,
,VS16,uniFE0F,FE0F,,2475,*,,,,,,,,,,,,,,# invs,
,objectReplacementCharacter,uniFFFC,FFFC,,2476,*,,,,,,,,,,,,,,,
,replacementCharacter,uniFFFD,FFFD,,2477,*,,,,,,,,,,,,,,,
,_absSwashKaf,_absSwashKaf,,,2478,L,,,,,,,,,,,,,,,
,_alef-ar.fina_wide,_alef-ar.fina_wide,,,2479,HL,,,,,,,,,,,,,,,
,_fehHead,_fehHead,,,2480,L,,,,,,,,,,,,,,,
,_hook,_hook,,,2481,L,,,,,,,,,,,,,,,
,_kaf_left,_kaf_left,,,2482,L,,,,,,,,,,,,,,,
,_kaf_s,_kaf_s,,,2483,L,,,,,,,,,,,,,,,
,_strokeHead,_strokeHead,,,2484,L,,,,,,,,,,,,,,,
,_tail,_tail,,,2485,L,,,,,,,,,,,,,,,
,_baseline_135,_baseline_135,,,2486,L,,,,,,,,,,,,,,,
,_lamAlefMaksura,_lamAlefMaksura,,,2487,L,,,,,,,,,,,,,,,
,_baseline_70,_baseline_70,,,2488,L,,,,,,,,,,,,,,,
,_bowl_connector,_bowl_connector,,,2489,L,,,,,,,,,,,,,,,
,_bowl_seen,_bowl_seen,,,2490,L,,,,,,,,,,,,,,,
_bar,_bar,_bar,,,2491,SHL,,,,,,,,,,,,,,,
_bar2,_bar2,_bar2,,,2492,SHL,,,,,,,,,,,,,,,
_damma,_damma,_damma,,,2493,SHL,,,,,,,,,,,,,,,
_damma.filled,_damma.filled,_damma.filled,,,2494,SHL,,,,,,,,,,,,,,,
,_damma.short,_damma.short,,,2495,L,,,,,,,,,,,,,,,
_dot1,_dot1,_dot1,,,2496,SHL,,,,,,,,,,,,,,,
,_dot1_small,_dot1_small,,,2497,L,,,,,,,,,,,,,,,
,_dot1smallrotated10,_dot1smallrotated10,,,2498,L,,,,,,,,,,,,,,,
,_dot_dia,_dot_dia,,,2499,L,,,,,,,,,,,,,,,
,_dot_punct,_dot_punct,,,2500,L,,,,,,,,,,,,,,,
,_comma,_comma,,,2501,L,,,,,,,,,,,,,,,
,_dot1Above,_dot1Above,,,2502,MR,,,,,,,,,,,,,,,
,_dot1Below,_dot1Below,,,2503,MR,,,,,,,,,,,,,,,
,_dot1Center,_dot1Center,,,2504,MR,,,,,,,,,,,,,,,
_dot1_hat,_dot1_hat,_dot1_hat,,,2505,SHL,,,,,,,,,,,,,,,
_dot1_smallV,_dot1_smallV,_dot1_smallV,,,2506,SHL,,,,,,,,,,,,,,,
_dot1_tah,_dot1_tah,_dot1_tah,,,2507,SHL,,,,,,,,,,,,,,,
_dot1_dot3u,_dot1_dot3u,_dot1_dot3u,,,2508,SHL,,,,,,,,,,,,,,,
_dot1_dot3d,_dot1_dot3d,_dot1_dot3d,,,2509,SHL,,,,,,,,,,,,,,,
_dot2h,_dot2h,_dot2h,,,2510,SHL,,,,,,,,,,,,,,,
,_dot2h_small,_dot2h_small,,,2511,L,,,,,,,,,,,,,,,
,_dot2hAbove,_dot2hAbove,,,2512,MR,,,,,,,,,,,,,,,
_dot2h_smallV,_dot2h_smallV,_dot2h_smallV,,,2513,SHL,,,,,,,,,,,,,,,
,_dot2hBelow,_dot2hBelow,,,2514,MR,,,,,,,,,,,,,,,
,_dot2hBelow.narrow,_dot2hBelow.narrow,,,2515,M,,,,,,,,,,,,,,,
_dot2h_tah,_dot2h_tah,_dot2h_tah,,,2516,SHL,,,,,,,,,,,,,,,
,_dot2h_tah_small,_dot2h_tah_small,,,2517,L,,,,,,,,,,,,,,,
_dot2v,_dot2v,_dot2v,,,2518,SHL,,,,,,,,,,,,,,,
,_dot2vAbove,_dot2vAbove,,,2519,MR,,,,,,,,,,,,,,,
,_dot2vBelow,_dot2vBelow,,,2520,MR,,,,,,,,,,,,,,,
_dot3d,_dot3d,_dot3d,,,2521,SHL,,,,,,,,,,,,,,,
,_dot3d.smaller,_dot3d.smaller,,,2522,L,,,,,,,,,,,,,,,
,_dot3dAbove,_dot3dAbove,,,2523,MR,,,,,,,,,,,,,,,
,_dot3dBelow,_dot3dBelow,,,2524,MR,,,,,,,,,,,,,,,
,_dot3dBelow.narrow,_dot3dBelow.narrow,,,2525,M,,,,,,,,,,,,,,,
_dot3h,_dot3h,_dot3h,,,2526,SHL,,,,,,,,,,,,,,,
_dot3u,_dot3u,_dot3u,,,2527,SHL,,,,,,,,,,,,,,,
,_dot3u_tah,_dot3u_tah,,,2528,L,,,,,,,,,,,,,,,
,_dot3uAbove,_dot3uAbove,,,2529,MR,,,,,,,,,,,,,,,
,_dot3uAbove.small,_dot3uAbove.small,,,2530,MR,,,,,,,,,,,,,,,
,_dot3uAbove.medium,_dot3uAbove.medium,,,2531,M,,,,,,,,,,,,,,,
,_dot3uBelow,_dot3uBelow,,,2532,MR,,,,,,,,,,,,,,,
,threedotsabovesmall,threedotsabovesmall,,,2533,-,,,,,,,,,,,,,,,
# _dot3u_tah,_dot3u_tah,_dot3u_tah,,,2534,-,,,,,,,,,,,,,,,
_dot4,_dot4,_dot4,,,2535,SHL,,,,,,,,,,,,,,,
_dotCircular,_dotCircular,_dotCircular,,,2536,SHL,,,,,,,,,,,,,,,
_four,_four,_four,,,2537,SHL,,,,,,,,,,,,,,,
_gafBar,_gafBar,_gafBar,,,2538,SHLMR,,,,,,,,,,,,,,,
,gafbar,gafbar,,,2539,-,,,,,,,,,,,,,,,
_gafBar_dot2h,_gafBar_dot2h,_gafBar_dot2h,,,2540,SHL,,,,,,,,,,,,,,,
_gafBar_dot3u,_gafBar_dot3u,_gafBar_dot3u,,,2541,SHL,,,,,,,,,,,,,,,
_gafBarCenter,_gafBarCenter,_gafBarCenter,,,2542,SHL,,,,,,,,,,,,,,,
_gafBarShort,_gafBarShort,_gafBarShort,,,2543,SHL,,,,,,,,,,,,,,,
_gafBarShort_dot2h,_gafBarShort_dot2h,_gafBarShort_dot2h,,,2544,SHL,,,,,,,,,,,,,,,
_gafBarShort_dot3u,_gafBarShort_dot3u,_gafBarShort_dot3u,,,2545,SHL,,,,,,,,,,,,,,,
_hamza,_hamza,_hamza,,,2546,SHL,,,,,,,,,,,,,,,
_hamzaDamma,_hamzaDamma,_hamzaDamma,,,2547,SHL,,,,,,,,,,,,,,,
_hamzaDamma.filled,_hamzaDamma.filled,_hamzaDamma.filled,,,2548,SHL,,,,,,,,,,,,,,,
,_hamzaDamma.short,_hamzaDamma.short,,,2549,-,,,,,,,,,,,,,,,
,_hamzaComma,_hamzaComma,,,2550,S,,,,,,,,,,,,,,,
,_hamzacenter,_hamzacenter,,,2551,MR,,,,,,,,,,,,,,,
,_elongatedHamza,_elongatedHamza,,,2552,S,,,,,,,,,,,,,,,
_hat,_hat,_hat,,,2553,SH,,,,,,,,,,,,,,,
_highHamza,_highHamza,_highHamza,,,2554,SHL,,,,,,,,,,,,,,,
_invSmallV,_invSmallV,_invSmallV,,,2555,SHL,,,,,,,,,,,,,,,
,_kafSquiggle,_kafSquiggle,,,2556,S,,,,,,,,,,,,,,,
_lines,_lines,_lines,,,2557,SHL,,,,,,,,,,,,,,,
_madda,_madda,_madda,,,2558,SHL,,,,,,,,,,,,,,,
